Device_ID,device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index
92236a0c-8403-4252-ab95-70a89bcdeb71,14,5000,2.8,4.6,33.3,50.1,0,8.7,15.8,Low,Moderate,8,10,3.76
db96e76e-55aa-42a4-b4a9-b4ba82a73a72,20,5000,3.7,5.1,28.5,55.3,3,0.2,6,Low,Good,8,10,1.99
1f76cfb2-5aeb-411c-855e-84e3fb07ce7f,46,5000,2.2,3,31.8,69.3,1,5.4,13,Medium,Good,7,10,3.15
a3e1a132-25ce-42d4-9aea-0f8189a54f09,8,4000,2.9,3.6,31.9,56.2,4,9.2,15.4,Medium,Good,7,10,3.46
5785f683-6d6c-4764-87d2-f329a2f569ea,8,4000,6.5,10.3,28.7,77,6,3.1,17.7,Low,Moderate,6,10,2.27
bcce8512-0d30-47b2-8f1a-0d5f4a422a67,9,4500,5,5.9,27.2,76.9,6,2.4,10.6,Medium,Good,5,10,1.85
22b0729d-e796-4ecb-8d3b-9030c91c009a,25,4500,6,8.5,36.1,14.5,4,2.5,8.7,Medium,Poor,7,10,3.94
30f3e100-43ee-4092-826a-feaa6d926cd6,40,5000,9.1,12.2,32.6,52.7,0,8.3,3.1,High,Good,8,10,3.56
a7cbdc1d-8d9c-411b-830f-495133afe9df,34,5000,4.9,8.1,32.3,47.2,1,1.6,9.6,High,Good,7,10,2.98
a320003f-c923-484b-b4b1-f97c984c6ef0,24,5000,6.8,9.8,31,37.2,3,1.6,14,Low,Moderate,7,10,2.69
2c7f669f-c950-4d22-9857-96265445316c,25,4500,5.6,8.9,32.9,37,0,1.6,13.5,Low,Good,8,10,3.13
df4c8899-45c0-4f55-9167-ad868b9c4d83,10,5000,11,17.8,34.9,34,0,0.1,9.9,High,Moderate,8,10,3.49
67f9d1be-b4dd-474d-b347-4dafd6e64efb,37,3000,1,3,29.1,14.6,6,2.5,11.9,High,Good,7,10,2.32
bc4f88d5-28fb-4ef3-bee6-60d7316d389b,1,4500,4.1,5.1,35.7,84.8,2,7.5,18.4,High,Good,7,10,4.24
914bf7eb-b0ab-49b9-bc36-455c9e73f93f,6,3000,6.8,10.5,30.3,60.1,7,4.5,13.4,Medium,Good,5,10,2.74
f2ef8920-844d-475e-adcd-99c45f338778,17,5000,4,7.1,32.7,51.9,0,5,8.8,High,Moderate,8,10,3.33
9d6a11b8-74cf-4d9d-8ab6-62ca4c9d4ed7,26,4000,6.6,10.6,32.2,58.6,2,4.1,10,Low,Good,7,10,3.16
b709b280-69ed-4f7a-8735-d2516231730a,33,3000,5.4,8.9,40,43.7,7,2.8,13.4,High,Moderate,5,10,4.86
d2b14f9d-f9f5-48af-b585-56bdda2e1f97,26,4500,7.2,9.1,32,44.5,6,2.9,13,High,Good,5,10,3.02
7fff1c71-39e9-47b5-9d02-b01960f71a46,16,3000,3.2,5.5,28.2,82.9,6,4.2,21.3,High,Moderate,5,10,2.23
566b7a0d-fe9c-4d0c-b882-adc00d76136d,42,4500,5.8,8,33.5,47.3,2,2.2,18.3,Low,Moderate,7,10,3.31
94e6ca0a-75b5-4294-ae08-b847aec4c24c,43,5000,6.4,10.3,30.1,72.8,5,1.5,4.9,Low,Good,5,10,2.47
5d77818c-d589-4fb2-a907-a618908e080b,23,3000,5.8,9.3,30.9,64.9,1,2.3,6.7,Low,Good,7,10,2.73
f424444a-bc02-4eaa-a130-18cee7f2653c,24,4000,5.8,9.3,32,85.9,4,1,16.4,Low,Good,6,10,2.88
9bf218d1-ebe9-4a24-9624-e9897a11879c,6,3000,7.9,11.7,32.3,41.1,7,1.7,6.1,High,Good,6,10,2.99
c8713566-21f9-47ee-a750-b1c7da66c901,5,4000,2.1,4.5,27.6,38.7,3,6.6,10.8,Low,Moderate,7,10,2.27
3b934c7c-5aaa-425b-9585-6865f6a5499c,23,4500,5.7,9.1,31.9,49,5,2.7,18.1,High,Moderate,7,10,2.97
2283c9f8-e260-4e9f-a8df-35c35b53362e,32,5000,3.1,4.9,31.6,14.1,7,4.1,11.6,High,Moderate,6,10,3.01
2b697b72-8553-48bc-b505-ead12f8e9ce6,48,5000,7,9.6,33.8,61.6,0,4.5,14.9,Medium,Poor,8,10,3.56
9aeabf3c-b96b-4c17-b3b3-dd74285b3840,28,4000,3.8,6.1,30.4,21.2,7,3.3,11.1,Low,Good,6,10,2.66
74ef6380-b96a-4b23-b92a-80c78b8a02c2,42,4500,1,3.5,29.9,52.7,7,5.9,9.6,Low,Moderate,5,10,2.75
06647491-9fd4-4439-852e-99dc840cc0a4,21,5000,7.1,9.2,33.9,33.3,5,1.9,0.8,Medium,Poor,6,10,3.38
46a6ac6e-ef58-453b-af2e-b5ff0e36403b,25,4500,5,8.2,31.1,71.8,1,4.2,11.3,High,Good,8,10,2.9
6010a6c6-d0f3-4f2f-9f4d-97f444137ba5,27,4000,6.2,10.2,30.3,47.2,7,1.3,7.3,Low,Good,5,10,2.51
f82f3c52-e79b-45a3-ae94-864218c1bcfc,20,4000,8.4,14.3,30.2,33.8,3,0.2,16.7,High,Good,7,10,2.39
5a517cb2-a0bf-411e-97bd-b08e40817395,48,3000,6.2,10.1,32.8,24,0,1.8,0,Medium,Moderate,9,10,3.12
af66e2bd-7015-4de2-a23c-88d864bab8d7,6,5000,5.8,8.8,31,31.4,4,2.9,7.5,Low,Good,8,10,2.78
9afabc67-f5c7-41f9-b3a2-eaab4bbab0cf,16,5000,5.4,8.5,29,32.5,4,1.4,16.9,High,Moderate,7,10,2.19
0b234508-5ec7-4a29-bd68-24237196925a,19,3000,3.2,4.5,31,13.9,2,9,19.8,High,Good,8,10,3.24
d80b546f-dff2-4ce2-aeec-76d2080b5c68,40,4000,5.1,8.8,32.7,90.6,2,3,15.8,Medium,Moderate,6,10,3.18
6a625ac5-3fa7-4adc-b2ea-324d30a434a3,48,4000,9.4,12.6,33.8,79.1,6,5.1,13.3,High,Poor,4,10,3.61
daf833d5-058e-4b7c-8534-b01cb2f64eb1,19,4000,4.7,6.6,31.9,51.8,3,7.8,1.4,Medium,Poor,6,10,3.37
1e3d2393-437e-4393-98b1-aa9ea3226aa1,21,4000,5.2,8.2,31,26.3,0,3.4,4.7,Medium,Good,8,10,2.82
dcad20e0-70a7-4664-84d5-2a2f30ec8a36,27,4500,8,13.2,29.9,55,2,1.9,14.6,Medium,Moderate,6,10,2.47
4d3a2422-174a-4b16-a779-dcf2b15b007d,39,5000,2.4,3.6,26.7,61.5,1,1.2,3.6,Low,Moderate,7,10,1.65
d746d135-3124-4e35-834d-633f71a1175e,48,5000,6.7,9.3,35.9,63,5,0.7,8.8,Medium,Good,6,10,3.76
9e2a50d2-b8ac-497f-bb76-12c2b65dd48f,6,4000,2.3,3.3,32.8,31.1,7,5.4,8.4,Low,Moderate,6,10,3.4
13d31740-d2c4-4c81-8d17-b3ffe27ef339,0,4000,6.3,9.1,34,17,5,5.9,12.1,High,Poor,6,10,3.7
5e3a0cc4-557d-4631-bc7b-f142a18fb68f,31,4000,5.5,7.9,32.3,22.9,7,8,13.4,Low,Moderate,6,10,3.47
a1d00555-4408-4093-93ae-2ea9c70ae2bd,12,5000,6.7,9.7,33.6,56.2,5,7,0,High,Good,6,10,3.7
c2e83983-48c4-4c71-94ab-6ffad1919a38,29,5000,3.5,4.8,31.4,61.7,6,9.7,11.4,Medium,Good,5,10,3.4
d4a22b9d-bc1d-4ec3-bbf0-ea81b8d47abc,22,4000,4.4,4.9,33.5,62,2,5.9,6.6,Low,Good,7,10,3.58
012a3bf4-3ee3-438f-b902-350ef495fe5e,18,4500,6.8,10.5,28.9,73.9,3,3.8,12.8,Low,Good,6,10,2.37
c8686e8b-25df-46cf-8384-bf6be8cf5740,31,3000,4.5,7.4,29,72.3,7,2.3,1.1,Low,Good,5,10,2.27
b968737a-6793-4fda-9f8e-fb022ea4e972,29,3000,7,12,33.3,51.9,1,3,15.1,Medium,Moderate,8,10,3.34
47874fd8-4187-43b5-97d3-9b379c03b827,28,3000,5.9,9.7,34,65.4,4,3.3,6.4,Medium,Good,6,10,3.52
b35db27a-253e-4eb6-b1e2-c8eebea65250,48,5000,4.6,7.7,32.2,20,1,8.8,8.1,Low,Good,8,10,3.5
21cd0b31-b372-43e7-8f3c-0ec58db752fa,44,5000,4.9,7.6,34.2,75.1,5,7.2,18.2,Medium,Poor,5,10,3.85
1da72f67-a972-441f-a8e5-b0b80c4d1f81,28,3000,5.5,6.5,30.5,65.4,3,1.6,9.3,Medium,Moderate,7,10,2.57
2cec15cb-ac1e-4bc2-8fc4-ec95ba96be71,29,3000,5.1,7.9,28.8,48.5,4,4.2,14.9,Low,Good,6,10,2.37
bfe00dc9-c3a6-4ee8-8228-97217b4ed942,15,4500,7,10.6,30.8,15.1,0,5.2,9.9,Medium,Good,10,10,2.92
9a0ea6cc-7d98-4fd1-8bdb-ca2e757e80b2,39,5000,4.8,8.2,32.4,30,3,4.8,18.3,High,Poor,7,10,3.25
277d5e9d-38ff-4c00-9039-2297df912a91,18,5000,4.4,7.1,32.9,39,2,2.4,11.7,Low,Good,7,10,3.2
c7d913c7-9727-4c1e-962b-1119c0d58e1a,17,3000,7.3,10.9,34.2,33.2,3,3.2,12.6,Medium,Good,7,10,3.54
661199ad-4e5a-4d44-870f-5829ff7f3c2d,0,4500,4.7,8.9,25.3,41.7,3,6.4,10.9,High,Good,6,10,1.72
889b53f8-661f-473c-bd0d-e64055f85b3f,13,4500,4.4,7.5,31.7,33.6,3,2.6,8.5,Low,Good,7,10,2.92
db946537-c9e8-421d-b770-3e76c3fc0d9d,46,3000,1,3,28.3,54.9,4,1.4,14.4,High,Good,6,10,2.03
3b043172-6e5e-43a9-a76e-a09879352550,1,3000,3.4,5.6,29.9,82.5,3,5.1,6.3,Medium,Good,7,10,2.7
759ce00a-963c-4742-b510-023dca600e0f,27,5000,3.8,5.8,29.4,25.3,0,3,13.6,High,Good,9,10,2.42
be593286-0e8a-4791-abb7-d78b9c9df18a,48,3000,4.4,6.6,34.3,34.1,3,6.9,14.8,High,Good,6,10,3.85
8bd1cc4d-8a72-4942-9570-e0d025f9e8bb,29,4000,4.1,3.9,35.7,6.5,2,3.4,12.7,Low,Good,8,10,3.93
2c618a3c-6209-49c9-849e-79d8bc754c2f,37,4500,7.5,10.3,32.7,21.2,6,0.1,5.3,Low,Good,6,10,2.98
29d0979c-4b29-4f82-9fac-05f0a234126f,3,3000,3.9,5.4,28.4,44.9,5,4,12.2,High,Good,6,10,2.26
3d6f27e5-50b2-44cb-9e2d-4c7f42b11399,0,4000,4.1,6.6,28.4,63.6,1,4.4,15.2,High,Good,7,10,2.29
6d1df851-e285-4186-98f6-b9ec393dcedd,7,4500,5.8,7.1,34.8,72,4,7.2,3.7,High,Moderate,7,10,3.98
5df66402-c0a8-4d5c-ad7b-c156f17044d4,28,4000,3.3,4.4,28.5,34.8,2,1.7,2.4,Medium,Good,8,10,2.12
ade33ddf-c62a-435e-94a5-ee9e942588d4,38,4000,8.6,12.3,34.5,19.1,0,2.2,14.2,Medium,Moderate,8,10,3.55
45b87fa3-dcbb-4855-91d4-6ae8d6a89fe9,2,3000,7.1,10.8,31.5,44.5,7,1.8,6.8,Medium,Moderate,5,10,2.82
74b3171a-bbb8-4e92-b452-8e33ee3d47c2,31,4500,3.2,5.2,31.8,62.5,3,6.8,13.7,Low,Good,7,10,3.27
babe32af-f8cf-4372-8519-befb3b180f10,9,4000,7.5,10.6,27.9,51.4,4,1.2,18.6,Low,Good,6,10,1.93
09e951d3-5c54-4156-9148-b1f8403b0704,9,5000,7.9,11.3,32.8,65.5,5,5.2,2.6,Low,Moderate,6,10,3.38
09bdf206-e6b8-4792-a64c-0857da70b490,18,4500,3.2,4.1,26,27.8,4,1.7,2.2,Low,Good,7,10,1.53
b9f295f8-0408-4b0d-b2b8-feda31d9a4cc,45,5000,3.2,4.4,28.1,43.2,4,3.2,14,High,Moderate,7,10,2.12
a0763877-375f-4d6e-9a06-29ae1da0aa1c,33,3000,4.3,6.4,32.6,22,5,0.7,16.6,Low,Poor,7,10,3
06120413-44f1-4d20-8dad-765bc5d5d1fa,32,5000,2.7,5.3,31.8,35.1,7,5,18.6,Low,Poor,6,10,3.13
30b59817-152d-4653-be14-34a1a318143a,22,4500,3.9,4.9,31.5,23.5,5,2.9,14,High,Good,6,10,2.89
26ef9c09-2668-4ab7-b01b-5655916d1da7,27,4000,4.7,8.8,32.3,79,2,5.6,9.3,High,Good,7,10,3.3
f0b67ee9-90e2-4c05-bd51-4dc93c9682c9,31,4000,6.5,8.5,35.9,70.6,5,4.9,10.5,Medium,Moderate,6,10,4.08
e46c45ec-d995-4947-979b-0be4663a2634,6,4500,5.7,9.4,29.1,63.1,6,2.3,11.7,High,Good,6,10,2.3
102ab2ab-4d86-4412-92b1-530b7a754ac7,28,4000,5.2,7.3,29.2,74.7,6,1.7,18.4,High,Good,5,10,2.27
7993e4dd-4f1d-4d82-9a70-08ac8d4e6c33,7,5000,4.5,5.9,32.8,12.8,1,3.4,11.5,Low,Good,9,10,3.25
10dbfc0a-9a70-4573-899c-8944208585a9,0,4000,2.9,5.6,31.3,21.7,1,2.1,6.6,High,Good,9,10,2.79
7dd96964-dc3c-42ea-af10-cc78630cc7ab,2,4000,6.7,10.1,32.9,57.5,5,10.7,11.1,Medium,Moderate,5,10,3.81
95556b76-ba60-487d-ba37-311739ae5cfd,23,5000,6.6,10,32.7,32.6,0,3.3,2.2,High,Good,8,10,3.21
5220871f-2474-499c-8386-83cfc56b5d18,22,5000,4.3,6.1,33,53.9,5,7.5,7.2,Medium,Moderate,6,10,3.6
1e95630f-da89-48c2-a87e-702a6e8d80a3,7,5000,3.3,4.4,29.9,37.1,2,4.1,8.5,Low,Moderate,8,10,2.61
23b67f29-04c9-4e74-a7c6-48fee6597c73,46,3000,8.6,12.7,34.3,89.4,2,2.8,8.1,High,Moderate,5,10,3.55
99bfc758-34fc-4b6e-bd21-735df678e01f,36,5000,6,5.8,30.8,60.8,2,1.6,2.1,Medium,Good,7,10,2.64
c8531148-9930-4306-9c60-2377a600b464,2,5000,6.3,7.6,33.6,71.8,5,4.4,4.1,Medium,Good,7,10,3.49
9cd1b204-238a-46ce-98d2-ffdfa12fdba8,32,3000,6.4,10,33.5,10.8,7,1.4,9.9,Low,Good,6,10,3.25
3655e656-26fc-42f3-a063-a33248d9a289,27,4000,3.1,5.8,28.3,63.7,3,3.7,14.2,High,Moderate,7,10,2.22
a6879c5d-9fbe-4cc1-ac5c-bdb727c3b3c3,46,5000,8.5,14.1,31.6,50.1,2,4.4,7.9,Low,Good,7,10,3.05
7b7d5212-93a9-4258-aada-d308ec4da471,7,4500,4.7,6.1,31.2,61.6,2,2.8,10.4,Medium,Good,8,10,2.82
f07ac8f3-1ed3-4759-8740-caf9fe4aa57e,33,5000,7.1,10.9,28.8,43.4,4,5.6,14.4,Low,Poor,6,10,2.48
768ef1dd-9d81-4ad1-96c4-3501e2cdc657,34,5000,8.4,10.4,30.4,20.7,5,2.2,23.4,Medium,Good,6,10,2.58
86c79cea-4813-4d38-8136-fd07a3ed1043,31,3000,5.7,8.1,31.2,25.7,5,6.2,8.4,High,Good,6,10,3.08
e1964700-b3d4-4ba6-821c-9e652e24f659,23,4500,3.1,5.5,30.4,32.9,6,7.5,5.8,Medium,Moderate,6,10,2.98
4c17cb00-b745-4374-a222-1ac56dfe13fb,13,4000,1,3,27.1,29.6,4,4.3,14,High,Good,7,10,1.98
f7c5990d-8f49-4789-8af5-850cd4b6ec7e,31,4000,5.4,7.8,37.1,64.2,6,5.6,14.3,Medium,Good,4,10,4.41
77ec0c03-0f41-462f-8377-6ef03e448b92,45,4500,6,9,30.2,80.8,4,4.8,3.5,Low,Good,5,10,2.75
c3172c9a-f414-4f81-a6c7-886ae503bb7c,42,5000,4.3,7.8,32.2,66.2,2,4.2,4.4,Low,Moderate,7,10,3.18
df410562-e0d7-41a8-9527-c5d37aa7f290,15,3000,5.8,8.4,30.6,53.5,2,4.2,3.2,Medium,Good,7,10,2.78
60ed4e44-c0c3-4373-8406-0f8a6f198aac,3,4500,6.4,9.6,33.2,30.1,5,1.2,6.4,Medium,Good,6,10,3.17
24e54f2e-167b-449c-8dd9-feebb123aeef,36,4500,7.5,12.8,31.9,41.1,4,6.6,14.3,Low,Good,6,10,3.28
02d9bd18-cb51-47ba-8689-cac416175c1d,20,4000,5,7.3,31.2,58.4,7,3.2,11.8,Low,Good,5,10,2.84
b472ed35-3b6e-4b0e-9a27-17a51ad88aea,13,3000,5.4,6.5,29,37,0,3.5,10.8,Medium,Good,8,10,2.35
3cb3fcf9-ae2e-46fe-9bd0-d28fba111696,30,4500,5.1,9.1,32.3,33.7,0,3,5.1,Medium,Good,9,10,3.1
bcc56eee-f7de-445a-974e-f615720bc3f7,47,3000,5.6,9.4,31.8,41.2,1,1.7,4.7,Low,Poor,7,10,2.87
6c779c74-e84d-4b37-a4c5-8dca88f49dd0,17,5000,4.5,4.5,27.8,51.5,3,2.8,10.4,High,Good,6,10,2.02
750e295b-7264-4a5f-85cb-439065a30ce7,6,4000,4.5,6.6,32.5,55.5,3,7.8,9.8,High,Good,7,10,3.49
08a0b387-88ea-43e7-ad34-e6183cdea14d,9,5000,4.6,6.9,27.7,43.1,1,1.8,12.4,High,Good,8,10,1.94
86f6f57e-161b-45c8-94e6-2038e9e051f6,6,3000,5.8,10.1,29.8,24.3,6,0.2,16.9,High,Moderate,6,10,2.31
7b5cd491-2d9d-4b8b-8588-fa4ae0411d41,32,5000,3.8,5.7,30.5,80.1,4,0.7,4.3,Low,Good,5,10,2.51
2cb70f0d-f5bc-452d-95e8-79fb37e651d6,22,4000,4.6,7.1,33.6,46.1,4,2.5,9.3,Medium,Good,7,10,3.36
dedc64cf-543f-4702-83b1-7018a4559aac,20,3000,9.1,13.9,29.5,12.6,2,0.6,10.6,High,Good,8,10,2.26
08d07c71-b5c4-4f46-a1f7-7be8a282eaf9,18,4500,7.3,10.5,29.8,63,7,1.8,11,Low,Good,4,10,2.43
f9eccf7a-356c-43b1-be98-c3173ef4399d,47,5000,3.6,6.7,33.2,24.4,6,6.9,10.4,High,Moderate,6,10,3.6
1ca71fa2-bc04-4d18-bad4-611e272b8c07,18,4000,7.2,10.1,32.7,78.9,3,9.2,9.8,Medium,Moderate,7,10,3.64
7a659f6b-1447-46be-9809-9c0c11abb4f8,35,4500,6.8,9.6,33.3,70.5,2,0.8,10.9,Low,Good,6,10,3.15
a0e156e8-8725-48c0-99c6-27f8327b6eb8,28,4000,5.3,7.9,31.6,79.7,2,3,12.6,Medium,Good,7,10,2.92
a437318f-529e-4121-a58f-6edc3f412f54,17,3000,4.1,4.8,31.3,82,3,2.6,6.5,Medium,Moderate,7,10,2.84
d4ddff50-b0a9-4f8c-9301-c4ca99e9ef33,1,3000,3.9,7.6,33.6,51.4,4,5.8,12.3,Low,Moderate,7,10,3.6
6347baa7-3852-4964-a499-6bcf4d7697d3,0,5000,5.9,8.9,28,9.7,6,2,12.6,Medium,Poor,7,10,2.01
cf07a80b-e330-44a7-8a3b-7ad4afa1e0ea,46,4000,3.8,6.5,35.1,31.7,7,5.7,11.2,Medium,Good,6,10,3.95
ffe4ddf9-5bc2-4680-829a-4ae85c6b62e1,4,4000,7.7,10.6,34.1,70.4,0,9.2,17.9,High,Moderate,8,10,3.97
450ea423-0303-4e27-a067-7445f4bd1792,19,4000,8.3,13.1,32.4,47.7,4,13.7,11.1,Medium,Poor,6,10,3.92
8b7b83b4-f18a-43ad-acd5-7e9d537fa864,10,3000,5.4,8.9,32.4,59.3,4,0.5,11.8,Medium,Moderate,7,10,2.93
6c687396-c340-4c7e-b703-b2d103d107d4,41,5000,7.8,12.6,31.8,42.4,7,3.9,5.1,Medium,Good,5,10,3.05
57f6acc9-c5a0-4fce-be2c-a13d1606e3ca,1,4000,4.7,8.9,30.2,64.3,7,3.5,15.2,High,Moderate,4,10,2.65
2189dc81-0a84-471d-957b-6d93cbaf8df1,2,4000,4.1,5.5,31.1,23.3,2,6.9,19.6,Medium,Good,8,10,3.11
379dd1af-40a8-4341-aa69-e6735f1c323f,22,4500,7.7,11.4,33.2,85.2,2,7.9,10.8,Medium,Good,7,10,3.67
e8293798-0372-40ca-9208-aadc020369b5,11,4000,8.7,12.1,32.1,35.8,6,3.3,0,High,Good,7,10,3.08
2b0e0be3-2021-4a72-b4dc-5f2e1d559c9d,19,5000,9.4,14,37.2,72.8,2,9.9,15.4,High,Good,7,10,4.75
fa200d54-2903-440d-92f3-245ad24a6a08,4,4500,6.2,9.9,32.2,80.9,3,3,16.8,Low,Good,7,10,3.06
0ea2eab6-3fd4-4e56-8c87-710de7389775,36,4500,7.2,11.4,27.9,64.8,3,1.6,11.1,Low,Poor,6,10,1.95
8e5d8190-4911-49fe-b908-7bfd71b81761,37,4500,6.1,10.8,35.3,40.4,1,5.7,7.4,Medium,Good,8,10,4
d2098c79-3495-4e35-9193-8a89d35d66a7,29,3000,8.3,13,30.6,47.3,2,1.2,16.4,High,Moderate,7,10,2.55
db4f6475-de38-4961-8f6c-8f74c09043aa,8,4500,6.4,9.6,32.8,77.7,3,5.5,16,Low,Moderate,6,10,3.4
15c25edb-dc78-4bcf-902f-4c8406611b5e,33,4000,7.1,9.6,34.9,59,1,5.7,11.3,Low,Good,7,10,3.89
5a93a613-5fab-44f9-a2ff-68254d03af15,43,3000,3.2,5.7,30.4,82.8,6,6.9,15.7,High,Good,5,10,2.95
633df956-16ad-40a3-8847-002c9d9fca1e,34,3000,5,7.4,31.2,73.7,5,3,6.4,Medium,Moderate,6,10,2.83
1052b285-6520-4f6a-9f90-ea6134cdf126,21,3000,7.1,11.6,31.5,32.2,2,6.5,16.5,Medium,Good,8,10,3.16
6e1736d2-f841-4710-9324-d29af2360408,43,3000,6.9,10,32.7,12.5,2,0.4,11.4,High,Good,8,10,2.99
4f7ba5fe-6cf6-4957-9a46-eedcd7362fb6,23,3000,7.3,12.1,31.7,56.2,0,4.7,8.5,Medium,Moderate,8,10,3.08
30213ad6-a6b1-4511-82f4-4a8a5a692bf9,16,3000,5.7,9,30.6,53.5,3,3.8,10.6,High,Good,6,10,2.77
c977256d-9135-4b4a-851d-c38c9933d318,9,3000,4.2,7.3,33.7,66.6,1,7.6,14,Medium,Good,8,10,3.76
af1d6257-fd5a-4db0-a260-84f31a26226f,29,4500,5.4,8.5,34.3,34.5,2,13.6,11.5,Low,Good,8,10,4.35
35a4262b-f0bb-45ed-8a43-3318d3853b32,45,5000,5.6,7.5,36.7,14.4,3,10.8,19.2,High,Good,8,10,4.7
a37d866f-616b-4334-981b-5c2ebfdc7167,22,4000,6,8.6,28.5,59.6,1,0.8,16.1,Medium,Moderate,9,10,2.03
559efc49-6954-411f-923c-47962d500288,31,4000,3.6,4.1,27.2,52.2,0,3.5,4.1,Medium,Moderate,8,10,1.95
554baa45-46fd-41cb-a4a1-0332e7c3d963,16,4500,5,7.6,34.8,55.6,7,2.1,14.6,High,Moderate,4,10,3.6
b1d22038-8efe-4a3f-8b6a-688153206bfe,16,4500,5.3,6.5,31.4,29.5,1,1.4,15,Medium,Good,7,10,2.78
8ef683bb-6d36-492b-9505-dc401fef4afe,13,3000,1,3,29.4,86,2,4.6,13.1,Low,Moderate,7,10,2.54
84a73d57-a915-4690-a4d4-758a37a029d0,8,5000,7.2,7.1,32.3,54.1,4,1.8,5.2,Medium,Moderate,6,10,3
cadadddd-7462-4f91-9d27-039d80a3c7d6,39,3000,5.8,9.6,30.1,47.9,7,4,15.6,Low,Good,5,10,2.65
28d94d00-6a5b-44d4-a442-222137fdb902,1,4500,6,7.9,34,20.1,6,2.7,11.3,Medium,Moderate,5,10,3.47
44b7ea4e-c424-461b-8995-a14d9086be63,44,3000,4.5,5.7,33.4,44.4,4,4.7,4.9,Low,Poor,7,10,3.47
bfee1867-6c53-4a30-b8be-a7a1760c53cc,24,4000,6.7,11.4,32.2,80.5,0,2.1,11.8,Low,Moderate,7,10,3
3ba4e56f-4393-4505-a23b-25cec43c3159,38,4000,3.8,6.1,33.7,78.2,5,6.7,15.7,Medium,Good,5,10,3.69
66b63826-e258-4edd-9a9f-0182439dc37d,8,3000,4.2,7.1,27.2,24.8,2,2.9,5.8,Medium,Good,8,10,1.89
5c347e80-5e8d-4213-82a0-92c95c583b31,21,5000,6.8,9.1,33,69.5,2,1.8,5.8,High,Good,7,10,3.17
1d40c8df-d3b5-4cac-ae71-52b598f39514,42,3000,6.2,10.3,27.7,93.9,7,3.2,13.6,Low,Moderate,5,10,2.04
2b8ef796-ae34-4d27-8ce2-018b99276a6b,45,3000,2.9,4.3,34.5,36.1,3,5.1,11.8,High,Good,7,10,3.77
24588bf8-e293-4dbf-b0eb-bace533281f4,3,5000,8.7,13.1,34,61.2,7,2,14.1,Medium,Moderate,4,10,3.42
6247ff57-e823-41dc-88e8-23beb34c73d8,25,5000,4,7.5,29.5,67.1,7,3.4,10.4,High,Good,5,10,2.47
1cbe9a6c-77fc-4ced-b574-a90d966ae20a,28,5000,5.2,6.7,33,27.4,4,3.1,22.5,Low,Good,6,10,3.27
032b6a4a-6826-4c9e-b763-06f8bfe0dd35,44,4000,9,14.4,31.3,77.2,3,1.4,8.2,Low,Poor,6,10,2.74
3b398e00-b602-4dd6-8642-9b2d0e06b0d5,33,3000,1.4,3,28.9,47.1,2,6.5,13.3,High,Moderate,7,10,2.56
294f4e20-3243-4983-a7d4-bce0f40fd665,22,4500,2.1,3,30.7,55.5,0,7.8,7.7,Low,Good,8,10,3.07
9e2ede59-84e6-4888-9786-62e6d3767f1e,36,5000,6.4,8.5,37.1,58.8,7,5.1,3,High,Good,5,10,4.38
ba7d3477-d19d-4cea-8e32-3302c59be48d,10,5000,1,3,33.4,72.3,7,8.8,9.4,Low,Good,5,10,3.78
7ef2e46d-04e5-4a38-b77f-432eee55e853,5,3000,1.4,3,26.5,37.1,5,2.5,8.6,High,Moderate,7,10,1.69
f0f21f52-36fa-4c02-8855-5e0961795af4,17,4500,7.9,13,33.5,23.4,4,2.7,18.9,Medium,Good,7,10,3.35
19d1baec-fd7d-46f1-8b06-a2305ccbc582,20,3000,4.7,7.1,30.5,74.7,6,5,12.2,Low,Poor,5,10,2.83
f7980e11-adb2-4a0b-b609-81edef42f619,41,3000,9.9,14.2,33.5,53.7,3,1.8,6.2,Low,Moderate,7,10,3.3
a9b21e50-29c8-433f-ae99-78996602a55b,35,5000,3.4,3.7,29.8,53.2,0,0.6,10.3,Low,Poor,8,10,2.34
5c6a3fdd-b827-457b-a88e-2c9699bf6bec,40,5000,4.9,6.8,34.8,34.1,2,7.5,5.5,High,Poor,7,10,4.02
bc19f50c-f9f9-4466-b9c8-dddcb12806fb,37,4000,6.6,11.1,33.9,66.5,7,2,8.8,Low,Poor,5,10,3.39
2d231e3b-0a3b-4092-876e-1747a79d765d,33,4500,6.4,9.8,30,10,7,7.3,15.2,Medium,Moderate,5,10,2.89
707ace24-f42d-467e-b013-b03f7a845de0,16,4500,5,7.3,36,71.9,1,5.6,12.4,Medium,Good,7,10,4.16
228dde3e-5f34-4d28-96cb-6dd0cca16712,36,5000,4.2,8,34.6,66.9,1,5,1.8,Low,Moderate,8,10,3.79
69e49ab4-858f-459a-8a84-607d97fd72f6,24,5000,6,8.5,33.8,55.8,4,6.2,6.1,Medium,Good,6,10,3.69
e37e2670-9928-4b9d-b5c0-557d28346f13,37,5000,8.3,11.6,30.6,40.7,5,2.4,5.9,Low,Good,5,10,2.66
